0	0	0	884	0	0	688	480	536	0	0	0	0	0	627	0	0	0	0	0	879	0	0	534	795	861	0
0	0	0	964	0	0	750	780	654	0	0	0	0	0	688	0	0	0	0	0	909	0	0	564	825	940	0





CII matrix(caregiver, patient)
0	0	0	0	0	0	8	0	0	0	10	7	0	6	10	0	0	8	8	0	6	0	0	0	0	0	0
0	3	3	5	1	5	3	1	3	4	0	4	0	1	3	0	3	1	5	1	4	0	5	4	4	2	0
0	6	0	7	3	3	5	3	7	4	0	4	0	4	3	0	0	6	3	3	6	0	3	5	3	7	0
0	5	4	7	3	5	0	5	4	7	5	0	7	0	0	3	6	0	0	6	0	3	3	4	7	4	0
0	8	0	6	7	9	0	6	8	10	0	0	0	0	0	7	0	0	0	10	0	0	9	7	6	8	0
0	5	0	7	5	3	5	6	7	3	0	7	0	6	3	0	0	3	3	4	3	0	4	5	7	3	0
0	4	0	3	4	5	6	3	4	5	0	4	0	4	5	0	0	3	6	5	4	5	4	7	5	6	0
0	0	2	0	0	0	2	0	0	0	3	2	2	3	3	4	3	1	4	0	3	5	0	0	0	0	0
0	5	0	5	7	6	4	3	7	6	0	4	7	7	4	0	0	6	5	5	4	0	5	7	7	5	0




travel time=
0	60	67	7	20	5	58	3	17	29	56	51	15	42	39	23	12	19	13	1	42	21	10	17	26	40	0
60	0	127	65	79	65	118	62	76	88	65	49	67	23	56	58	71	69	70	60	41	65	69	73	85	23	60
67	127	0	62	48	62	19	66	51	39	108	111	61	106	95	74	56	60	61	68	98	65	58	55	42	105	67
7	65	62	0	14	2	54	8	11	23	62	58	9	45	45	21	6	14	16	8	43	16	4	11	20	44	7
20	79	48	14	0	15	42	20	3	10	72	70	13	58	56	29	8	15	21	21	53	21	10	9	6	57	20
5	65	62	2	15	0	54	6	12	24	60	56	11	45	43	23	7	16	13	6	44	19	6	13	21	44	5
58	118	19	54	42	54	0	56	44	32	92	97	56	100	80	70	48	57	49	59	95	62	51	51	37	98	58
3	62	66	8	20	6	56	0	16	27	54	51	17	45	37	27	12	21	10	3	45	23	11	19	25	43	3
17	76	51	11	3	12	44	16	0	13	69	67	12	56	52	27	5	15	18	18	51	20	7	8	9	54	17
29	88	39	23	10	24	32	27	13	0	76	76	24	68	60	39	17	25	25	29	63	31	20	19	6	67	29
56	65	108	62	72	60	92	54	69	76	0	17	71	66	18	76	66	75	51	55	81	76	65	73	76	64	56
51	49	111	58	70	56	97	51	67	76	17	0	65	52	16	67	63	70	51	50	68	69	61	69	75	49	51
15	67	61	9	13	11	56	17	12	24	71	65	0	46	53	15	9	5	24	16	39	8	8	5	19	45	15
42	23	106	45	58	45	100	45	56	68	66	52	46	0	52	35	51	47	53	41	20	42	49	51	64	2	42
39	56	95	45	56	43	80	37	52	60	18	16	53	52	0	58	49	58	36	38	65	58	48	56	60	49	39
23	58	74	21	29	23	70	27	27	39	76	67	15	35	58	0	24	14	36	24	25	8	22	20	34	35	23
12	71	56	6	8	7	48	12	5	17	66	63	9	51	49	24	0	13	16	13	47	18	2	8	14	50	12
19	69	60	14	15	16	57	21	15	25	75	70	5	47	58	14	13	0	29	20	38	6	12	7	20	46	19
13	70	61	16	21	13	49	10	18	25	51	51	24	53	36	36	16	29	0	13	55	32	16	24	25	52	13
1	60	68	8	21	6	59	3	18	29	55	50	16	41	38	24	13	20	13	0	42	22	11	19	27	40	1
42	41	98	43	53	44	95	45	51	63	81	68	39	20	65	25	47	38	55	42	0	33	45	44	58	21	42
21	65	65	16	21	19	62	23	20	31	76	69	8	42	58	8	18	6	32	22	33	0	16	12	25	42	21
10	69	58	4	10	6	51	11	7	20	65	61	8	49	48	22	2	12	16	11	45	16	0	8	16	48	10
17	73	55	11	9	13	51	19	8	19	73	69	5	51	56	20	8	7	24	19	44	12	8	0	14	50	17
26	85	42	20	6	21	37	25	9	6	76	75	19	64	60	34	14	20	25	27	58	25	16	14	0	63	26
40	23	105	44	57	44	98	43	54	67	64	49	45	2	49	35	50	46	52	40	21	42	48	50	63	0	40
0	60	67	7	20	5	58	3	17	29	56	51	15	42	39	23	12	19	13	1	42	21	10	17	26	40	0


